Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,97.033630,99.847610,96.063293,98.003967,27.706913,4548
2000-01-10,98.003967,99.362442,97.615829,98.489136,27.844070,21804
2000-01-17,98.003967,98.489136,95.189995,95.189995,26.911364,27845
2000-01-24,97.033630,98.003967,95.189995,97.033630,27.432589,10802
2000-01-31,97.033630,97.906937,95.189995,95.189995,26.911364,40186
2000-02-07,95.189995,97.033630,91.745300,91.745300,25.937508,11737
2000-02-14,92.181953,97.033630,92.181953,97.033630,27.432589,30155
2000-02-21,97.033630,97.033630,93.249321,93.443390,26.417583,8731
2000-02-28,93.443390,95.092957,93.249321,94.122620,26.609606,3754
2000-03-06,94.607788,95.578125,93.249321,95.578125,27.021091,6429
2000-03-13,93.831520,95.578125,93.831520,94.316689,26.664467,6537
2000-03-20,95.044441,95.578125,93.249321,94.122620,26.609606,4667
2000-03-27,93.346352,95.578125,83.740021,89.756111,25.375137,21884
2000-04-03,89.756111,92.667114,88.397636,89.270943,25.237984,11113
2000-04-10,92.958221,94.025589,92.376015,92.667114,26.198112,6740
2000-04-17,92.667114,93.152283,89.756111,91.211617,25.786638,6419
2000-04-24,91.211617,91.211617,89.173904,89.270943,25.237984,7753
2000-05-01,89.270943,90.726448,88.785774,90.726448,25.649462,13303
2000-05-08,90.726448,92.473053,87.330269,89.270943,25.237984,36497
2000-05-15,89.270943,91.211617,89.270943,90.774963,27.384912,29309
2000-05-22,90.823479,91.308647,90.532379,90.823479,27.399551,14760
2000-05-29,91.211617,92.181953,91.211617,91.211617,27.516647,2540
2000-06-05,90.435349,96.548462,90.435349,93.152283,28.102108,2460
2000-06-12,93.152283,95.092957,91.260132,91.260132,27.531281,8826
2000-06-19,91.260132,95.092957,90.823479,92.181953,27.809374,3702
2000-06-26,92.181953,94.122620,91.454201,93.443390,28.189926,4724
2000-07-03,91.211617,93.588936,91.211617,92.764153,27.985012,6064
2000-07-10,92.667114,93.152283,91.793816,92.667114,27.955736,23393
2000-07-17,93.152283,96.548462,93.152283,96.548462,29.126652,10880
2000-07-24,96.548462,96.548462,93.637451,93.637451,28.248468,2131
2000-07-31,93.249321,95.092957,93.152283,93.346352,28.160654,2379
2000-08-07,93.152283,95.092957,90.241280,93.637451,28.248468,14751
2000-08-14,91.696785,94.122620,90.241280,91.211617,27.516647,11660
2000-08-21,91.211617,93.637451,90.241280,91.211617,27.516647,1530
2000-08-28,92.181953,93.152283,92.181953,92.667114,27.955736,1264
2000-09-04,92.667114,92.667114,90.241280,90.241280,27.223915,7315
2000-09-11,91.211617,92.618599,89.853142,89.950172,27.136095,1479
2000-09-18,90.047211,92.618599,89.270943,89.270943,26.931185,4840
2000-09-25,91.211617,91.211617,87.330269,89.270943,26.931185,2113
2000-10-02,89.270943,90.241280,86.359932,87.330269,26.345720,11000
2000-10-09,87.330269,87.330269,84.613327,84.904427,25.613894,16773
2000-10-16,84.904427,84.904427,82.284515,82.284515,24.823523,18033
2000-10-23,82.138969,82.963753,79.082413,81.993416,24.735708,100440
