Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,52.900002,52.900002,48.000000,49.849998,25.539955,1290301
2000-01-10,50.000000,52.400002,49.520000,50.000000,25.616810,1013411
2000-01-17,50.549999,50.549999,46.009998,46.009998,23.572588,1418623
2000-01-24,46.889999,47.380001,44.000000,44.619999,22.860435,1032874
2000-01-31,44.820000,45.250000,42.000000,44.490002,22.793833,1287018
2000-02-07,44.500000,44.700001,39.250000,41.250000,21.133862,1523543
2000-02-14,41.599998,43.500000,40.669998,41.500000,21.261948,2235940
2000-02-21,41.000000,42.000000,39.250000,41.500000,21.261948,1086572
2000-02-28,41.500000,41.599998,38.500000,38.580002,19.765930,1528483
2000-03-06,39.150002,39.450001,35.250000,35.900002,18.392868,2886489
2000-03-13,36.099998,43.349998,34.500000,41.299999,21.159485,3111746
2000-03-20,42.450001,42.450001,38.959999,39.980000,20.483198,2206853
2000-03-27,40.000000,40.000000,37.299999,37.500000,19.212603,1618670
2000-04-03,39.500000,41.650002,38.900002,40.599998,20.800846,1935247
2000-04-10,40.799999,44.700001,39.099998,42.900002,21.979218,1235244
2000-04-17,41.549999,43.990002,40.000000,40.000000,20.493441,1833184
2000-04-24,40.599998,41.290001,39.849998,40.400002,20.698381,1021943
2000-05-01,40.639999,44.950001,40.299999,43.000000,22.030453,1450710
2000-05-08,43.500000,46.500000,42.150002,46.000000,23.567463,1238401
2000-05-15,45.750000,46.950001,44.220001,45.200001,23.811338,1180571
2000-05-22,44.360001,45.450001,43.900002,44.490002,23.437311,1313323
2000-05-29,44.540001,46.099998,44.500000,45.500000,23.969376,626215
2000-06-05,45.119999,46.000000,43.849998,45.000000,23.705984,673723
2000-06-12,44.549999,46.000000,44.520000,44.889999,23.648033,882484
2000-06-19,44.119999,45.250000,44.000000,44.270000,23.321421,687265
2000-06-26,44.099998,46.099998,44.099998,46.099998,24.285461,609928
2000-07-03,46.000000,46.000000,44.950001,45.980000,24.222252,636981
2000-07-10,46.389999,47.799999,45.660000,47.000000,24.759579,667871
2000-07-17,46.799999,47.500000,46.020000,47.189999,24.859669,692864
2000-07-24,47.900002,49.220001,47.400002,49.000000,25.813173,384371
2000-07-31,48.509998,49.380001,47.750000,49.340000,25.992290,943996
2000-08-07,49.000000,52.950001,48.610001,51.750000,27.261875,879460
2000-08-14,52.500000,52.849998,50.900002,51.250000,26.998482,654348
2000-08-21,51.500000,52.650002,51.049999,52.250000,27.525282,662302
2000-08-28,52.400002,52.599998,51.000000,51.400002,27.077501,576081
2000-09-04,51.500000,52.299999,49.759998,51.700001,27.235537,879425
2000-09-11,51.200001,52.000000,49.419998,51.000000,26.866779,998376
2000-09-18,50.599998,50.599998,46.500000,47.000000,24.759579,888682
2000-09-25,47.549999,48.400002,45.599998,47.500000,25.022985,1085675
2000-10-02,47.000000,51.099998,47.000000,49.750000,26.208282,960098
2000-10-09,50.000000,50.400002,46.700001,48.349998,25.470757,1368579
2000-10-16,48.500000,49.299999,46.500000,48.000000,25.286377,841961
2000-10-23,48.000000,48.160000,46.200001,47.650002,25.101999,636267
2000-10-30,47.650002,52.099998,47.009998,51.599998,27.182858,935752
2000-11-06,51.599998,52.349998,49.250000,50.000000,26.339979,1292129
2000-11-13,49.500000,51.250000,48.720001,50.000000,26.339979,776012
2000-11-20,49.500000,49.980000,47.500000,47.500000,25.022985,565127
