Date,Open,High,Low,Close,Adj Close,Volume
2005-06-20,28.108976,28.304518,27.082388,27.473469,14.670184,5936273
2005-06-27,27.561462,27.864550,27.473469,27.571239,14.722397,1222713
2005-07-04,27.854773,27.854773,27.385475,27.532131,14.701511,607660
2005-07-11,27.717896,27.727673,27.434361,27.727673,14.805925,691087
2005-07-18,27.757004,27.864550,27.698341,27.766781,14.826806,254919
2005-07-25,27.864550,28.108976,27.766781,27.766781,14.826806,373312
2005-08-01,27.864550,27.962320,27.717896,27.864550,14.879017,320653
2005-08-08,27.864550,30.406578,27.766781,29.331104,15.662121,1754320
2005-08-15,29.477760,30.455465,29.340883,29.917728,15.975365,1246092
2005-08-22,30.113268,31.775364,29.917728,30.748775,16.419123,1329449
2005-08-29,31.227850,31.384283,30.602119,30.738998,16.413904,857827
2005-09-05,30.914986,32.088230,30.797661,31.501608,16.821119,600999
2005-09-12,31.775364,32.019791,30.308809,30.484797,16.278168,783119
2005-09-19,30.797661,31.081196,30.455465,31.022533,16.565304,370598
2005-09-26,31.081196,31.090973,30.797661,30.826992,16.460888,501861
2005-10-03,30.836769,31.042088,30.797661,30.846546,16.471333,650337
2005-10-10,30.826992,31.042088,30.826992,31.042088,16.575743,406603
2005-10-17,31.090973,31.188742,30.651005,30.885654,16.492208,930287
2005-10-24,30.895432,31.286512,30.797661,30.954094,16.528757,183934
2005-10-31,31.276735,31.384283,30.944317,31.208296,16.664499,253600
2005-11-07,31.188742,31.530937,31.090973,31.335398,16.732363,153162
2005-11-14,31.384283,31.579824,31.139856,31.286512,16.706261,259131
2005-11-21,31.286512,31.521160,31.188742,31.188742,16.654055,200527
2005-11-28,31.149633,31.296289,30.817215,31.227850,16.674936,485068
2005-12-05,31.266958,31.335398,30.993200,31.071419,16.591408,402763
2005-12-12,31.227850,31.286512,31.042088,31.081196,16.596628,158525
2005-12-19,31.090973,31.335398,31.090973,31.188742,16.654055,122603
2005-12-26,31.188742,31.286512,30.797661,30.797661,16.445227,76860
2006-01-02,30.807438,31.266958,30.318586,30.592342,16.335592,194843
2006-01-09,30.592342,30.944317,30.318586,30.611897,16.346033,160581
2006-01-16,30.787884,30.787884,30.406578,30.426132,16.246840,116584
2006-01-23,30.396803,30.699890,30.123045,30.171930,16.111103,152403
