Date,Open,High,Low,Close,Adj Close,Volume
2001-04-23,59.885532,60.233128,59.488281,59.587593,30.353262,140814
2001-04-30,59.686905,59.686905,56.806839,57.353058,29.215017,693830
2001-05-07,57.353058,57.899281,57.253746,57.601341,29.341488,387853
2001-05-14,57.601341,57.601341,55.714401,57.353058,29.215017,950393
2001-05-21,57.502029,59.885532,55.714401,59.587593,30.353262,925732
2001-05-28,59.587593,65.149101,59.091030,62.765598,31.972107,1290943
2001-06-04,62.765598,71.008553,62.765598,69.518860,35.412148,3532127
2001-06-11,69.469200,69.518860,66.042915,66.042915,33.641541,1073813
2001-06-18,67.284325,68.674706,65.695320,68.625046,34.956848,1026098
2001-06-25,68.029167,68.078827,65.149101,65.744980,34.089584,1006951
2001-07-02,66.539482,66.539482,62.070412,63.162849,32.750721,730138
2001-07-09,61.772472,65.248413,61.772472,65.248413,33.832111,514001
2001-07-16,64.453911,65.447044,62.914570,65.298073,33.857857,1154573
2001-07-23,65.447044,67.433296,63.808380,65.298073,33.857857,386380
2001-07-30,64.553230,68.029167,64.553230,66.539482,34.501545,475657
2001-08-06,65.794632,67.979515,65.794632,67.433296,34.965000,608625
2001-08-13,67.532608,67.532608,64.255287,64.801506,33.600388,548595
2001-08-20,64.106323,64.354599,62.020756,63.907696,33.136932,411120
2001-08-27,63.659412,64.553230,60.233128,61.077286,31.669336,504069
2001-09-03,61.573849,61.573849,56.707527,59.339314,30.768167,754641
2001-09-10,58.693779,58.991718,51.741894,52.139145,27.034788,1220217
2001-09-17,51.642582,53.628834,43.796883,45.683823,23.687628,1899176
2001-09-24,45.832790,53.877117,45.832790,53.132271,27.549734,1001976
2001-10-01,54.125397,54.125397,50.748768,53.032959,27.498247,1087232
2001-10-08,53.430210,57.799965,52.139145,55.615086,28.837114,830826
2001-10-15,55.615086,56.806839,53.430210,55.615086,28.837114,884943
2001-10-22,55.466118,57.353058,54.324024,56.657871,29.377808,494066
2001-10-29,54.770931,56.657871,53.430210,55.515774,28.785616,406688
2001-11-05,54.621960,58.395844,54.125397,57.104778,29.609539,462774
2001-11-12,56.111652,58.594467,54.671616,55.813713,28.940104,561760
2001-11-19,55.813713,58.395844,54.870243,56.955807,29.532288,400167
2001-11-26,56.508900,57.551685,54.522648,57.502029,29.815514,740873
2001-12-03,57.104778,58.197216,55.416462,57.353058,29.738268,545774
2001-12-10,57.502029,57.849621,54.671616,54.770931,28.399403,486826
2001-12-17,56.210964,57.799965,55.019211,56.310276,29.197580,377397
2001-12-24,55.664745,58.644123,55.664745,58.644123,30.407709,230720
2001-12-31,58.594467,61.772472,57.650997,59.885532,31.051390,315593
2002-01-07,60.531063,61.573849,57.601341,59.190342,30.690929,428410
2002-01-14,59.388969,61.772472,58.097904,61.722816,32.004047,539852
2002-01-21,61.772472,63.560101,61.077286,62.864910,32.596237,751680
2002-01-28,62.616631,63.560101,60.779346,63.063538,32.699234,527948
2002-02-04,62.566975,64.007004,61.573849,62.120068,32.210022,839726
2002-02-11,62.566975,64.404259,62.368347,63.758724,33.059685,553400
2002-02-18,63.162849,64.056664,62.020756,62.070412,32.184280,638263
2002-02-25,62.070412,63.460789,60.680035,60.680035,31.463350,1037997
2002-03-04,61.673161,63.411133,61.673161,62.566975,32.441742,688598
2002-03-11,62.616631,63.311817,61.027626,61.921440,32.107029,638474
2002-03-18,60.928314,63.361477,60.928314,63.013882,32.673481,420544
2002-03-25,62.964226,63.311817,62.566975,63.311817,32.827965,282774
2002-04-01,63.063538,63.808380,62.467663,62.566975,32.441742,490510
2002-04-08,62.815254,63.113194,61.176598,62.070412,32.184280,457658
2002-04-15,61.573849,62.864910,61.275909,62.269035,32.287262,579080
2002-04-22,61.921440,62.715942,60.680035,60.928314,31.592087,517302
2002-04-29,60.928314,63.460789,60.034500,60.382095,31.308865,551315
2002-05-06,60.580719,61.474533,59.239998,60.977970,31.617836,320777
2002-05-13,60.779346,62.566975,59.091030,59.091030,30.639427,600073
2002-05-20,60.382095,60.382095,57.402714,57.799965,30.632875,592731
2002-05-27,57.700653,58.445499,55.366806,56.210964,29.790737,937172
2002-06-03,55.913025,56.657871,54.472992,55.565430,29.448606,499268
2002-06-10,55.565430,56.409588,51.692238,52.238457,27.685377,960553
2002-06-17,52.635708,54.671616,50.649456,51.146019,27.106411,835287
2002-06-24,50.947392,53.529522,48.712856,52.536396,27.843285,823486
2002-07-01,52.586052,53.529522,49.656326,52.685364,27.922232,775527
2002-07-08,52.635708,52.834332,47.769386,48.166637,25.527397,847210
2002-07-15,47.769386,49.129971,43.796883,45.187260,23.948380,1122849
2002-07-22,44.392757,45.187260,38.731937,42.605129,22.579903,1308936
2002-07-29,43.796883,43.796883,39.844238,41.413380,21.948299,1906342
2002-08-05,41.711315,44.690697,38.731937,43.697571,23.158875,1151215
2002-08-12,43.647911,44.442413,41.919872,43.697571,23.158875,382054
2002-08-19,43.846539,45.783134,43.598255,44.988632,23.843119,665180
2002-08-26,44.988632,47.670074,43.151348,44.829735,23.758904,517880
2002-09-02,43.796883,44.492069,40.738052,42.982517,22.779909,514800
2002-09-09,43.548599,43.796883,40.996265,41.612003,22.053562,429981
2002-09-16,41.612003,43.052036,37.500458,37.947365,20.111376,679077
